title,pubDate,guid,link,description
Live: Late singer KK given gun salute at Rabindra Sadan in Kolkata,2022-06-01T00:06:22+05:30,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kk-passes-away-live-updates-the-singer-passed-away-during-a-live-concert-in-kolkata/liveblog/91926319.cms,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kk-passes-away-live-updates-the-singer-passed-away-during-a-live-concert-in-kolkata/liveblog/91926319.cms,"Singer KK fell ill while performing at Nazrul Mancha, Kolkata, for Gurudas College's fest. He returned to his hotel in Esplanade and collapsed after which he was rushed to Calcutta Medical Research Institute (CMRI) at around 10:30 pm, where he was declared dead. He was 53. Condolences have been pouring in from the film and music industry. PM Narendra Modi too shared a heartfelt condolence on Twitter. One case of unnatural death has been registered. His post-mortem is likely to take place today after getting his family's consent. His family is expected to take his mortal remains back to Mumbai. The ace musician is survived by his wife and two kids."
"National Herald case: ED summons Sonia, Rahul for questioning",2022-06-01T13:43:26+05:30,https://timesofindia.indiatimes.com/india/ed-summons-sonia-rahul-gandhi-in-national-herald-case/articleshow/91937345.cms,https://timesofindia.indiatimes.com/india/ed-summons-sonia-rahul-gandhi-in-national-herald-case/articleshow/91937345.cms,The enforcement directorate (ED) on Wednesday summoned Congress president Sonia Gandhi and party leader Rahul Gandhi in connection with the National Herald money laundering case. The case was registered recently to probe alleged financial irregularities in the party-promoted Young Indian that owns the National Herald newspaper.
No one remembers bilateral T20 series: Ravi Shastri,2022-06-01T15:00:01+05:30,https://timesofindia.indiatimes.com/sports/cricket/south-africa-in-india/no-one-remembers-bilateral-t20-series-play-shortest-format-in-just-world-cup-ravi-shastri/articleshow/91939160.cms,https://timesofindia.indiatimes.com/sports/cricket/south-africa-in-india/no-one-remembers-bilateral-t20-series-play-shortest-format-in-just-world-cup-ravi-shastri/articleshow/91939160.cms,"Ravi Shastri, one of the most successful India coaches, feels that franchise cricket together with a biennial T20 World Cup is best way forward when it comes to shortest format, considering fans' appetite for it. Shastri's comments have come, days before India's five-match T20 series against South Africa."
"Shot 7 times by mafia, PCS officer Rinkoo Rahee cracks UPSC",2022-06-01T06:17:00+05:30,https://timesofindia.indiatimes.com/city/meerut/shot-7-times-by-mafia-pcs-officer-cracks-upsc/articleshow/91928899.cms,https://timesofindia.indiatimes.com/city/meerut/shot-7-times-by-mafia-pcs-officer-cracks-upsc/articleshow/91928899.cms,"Rinkoo Rahee's resolve to fight corruption is the ""stuff of legend"", those who know him say. A 2007-batch provincial civil service (PCS) officer, he incurred the wrath of the powerful mafia behind a Rs 100 crore scholarship scam that he unearthed when he was just 26. In March 2009, seven bullets were pumped into him."
TOI Poll: Which young players impressed you the most in IPL 2022?,2022-06-01T13:54:29+05:30,https://timesofindia.indiatimes.com/toi-poll-which-young-players-impressed-you-the-most-in-ipl-2022/polls/91937269.cms,https://timesofindia.indiatimes.com/toi-poll-which-young-players-impressed-you-the-most-in-ipl-2022/polls/91937269.cms,
"Amid Gyanvapi row, plea for puja in another Kashi mosque",2022-06-01T03:00:40+05:30,https://timesofindia.indiatimes.com/city/varanasi/amid-gyanvapi-row-plea-for-puja-in-another-kashi-mosque/articleshow/91927483.cms,https://timesofindia.indiatimes.com/city/varanasi/amid-gyanvapi-row-plea-for-puja-in-another-kashi-mosque/articleshow/91927483.cms,"Even as the Gyanvapi case is being heard by the Varanasi district court, a petition for seeking permission for performing puja in another structure in the city was filed on Tuesday with petitioners asking for worship at Bindu Madhav temple inside Beni Madhav-ka-Dharahara, alleging that it was destroyed by Mughal emperor Aurangzeb and converted into a mosque. The structure is an ASI-protected monument."
Things you can do if you've lost your Android phone,2022-06-01T08:22:04+05:30,https://www.gadgetsnow.com/slideshows/things-to-do-if-your-android-smartphone-is-lost-stolen-or-misplaced/photolist/91929801.cms,https://www.gadgetsnow.com/slideshows/things-to-do-if-your-android-smartphone-is-lost-stolen-or-misplaced/photolist/91929801.cms,
GST collection in May over Rs 1.40L cr; 15% lower than April,2022-06-01T14:09:00+05:30,https://timesofindia.indiatimes.com/business/india-business/gst-collection-in-may-at-over-rs-1-40-lakh-crore-15-lower-than-last-month/articleshow/91937995.cms,https://timesofindia.indiatimes.com/business/india-business/gst-collection-in-may-at-over-rs-1-40-lakh-crore-15-lower-than-last-month/articleshow/91937995.cms,"The goods and services tax (GST) collection in May came in at Rs 1,40,885 crore, the finance ministry said in an official release on Wednesday. GST revenues for May is 15 per cent lower than the record high collection of Rs 1.68 lakh crore in April. However, it is 44 per cent higher than the GST revenues of Rs 97,821 crore collected in May 2021."
Chrome to Edge: What data you can import and how,2022-06-01T08:24:02+05:30,http://www.gadgetsnow.com/featured/moving-from-google-chrome-to-microsoft-edge-what-data-you-can-import-and-how/articleshow/91930089.cms,http://www.gadgetsnow.com/featured/moving-from-google-chrome-to-microsoft-edge-what-data-you-can-import-and-how/articleshow/91930089.cms,
"Parties, interviews never mattered to KK: Rahul Vaidya ",2022-06-01T15:00:00+05:30,https://timesofindia.indiatimes.com/tv/news/hindi/rahul-vaidya-on-kk-you-would-never-see-him-at-a-party-or-giving-interviews-all-these-things-never-mattered-to-him/articleshow/91938189.cms,https://timesofindia.indiatimes.com/tv/news/hindi/rahul-vaidya-on-kk-you-would-never-see-him-at-a-party-or-giving-interviews-all-these-things-never-mattered-to-him/articleshow/91938189.cms,"Rahul Vaidya is shocked and still can't believe that singer KK is no more. KK (Krishnakumar Kunnath) passed away in Kolkata on Tuesday night hours after performing at a concert there. We spoke to Rahul about his interaction with KK over the years. He shared, ""I met him a multiple times during concerts in Goa, Thailand and other places. I have had the good fortune of performing with him on several occasions. I last met him 4 to 5 years ago. He was an excellent singer and his songs were a favourite among the college and corporate crowds. I have also grown up loving his songs during my college days. People who saw him perform last night must have be shocked to know that he passed away a few hours later."""
"Apple Safari in 'billion club', joins Microsoft, Google",2022-06-01T13:58:45+05:30,https://www.gadgetsnow.com/tech-news/more-than-a-billion-people-use-safari-but-apple-still-behind-google/articleshow/91936707.cms,https://www.gadgetsnow.com/tech-news/more-than-a-billion-people-use-safari-but-apple-still-behind-google/articleshow/91936707.cms,
Moose Wala's pet dogs refusing to eat since singer's demise,2022-06-01T08:26:59+05:30,https://timesofindia.indiatimes.com/city/chandigarh/mansa-sidhu-moose-walas-pet-dogs-refuse-food/articleshow/91930443.cms,https://timesofindia.indiatimes.com/city/chandigarh/mansa-sidhu-moose-walas-pet-dogs-refuse-food/articleshow/91930443.cms," Sidhu Moose Wala's pet dogs, Shera and Baghera, have been refusing food since Sunday evening in the absence of their master. They were regular companions of Moose Wala whenever he was at home. Now that he is no more, the pets have withdrawn to a corner of the palatial house."
"Live: Rajasthan Board Class 12th Science, Commerce results today",2022-06-01T06:01:00+05:30,https://timesofindia.indiatimes.com/home/education/rbse-12th-result-2022-live-updates-rajasthan-board-class-12-result-science-commerce-at-rajresults-nic-in-on-june-1-how-to-check-direct-link/liveblog/91924857.cms,https://timesofindia.indiatimes.com/home/education/rbse-12th-result-2022-live-updates-rajasthan-board-class-12-result-science-commerce-at-rajresults-nic-in-on-june-1-how-to-check-direct-link/liveblog/91924857.cms,"RBSE 12th result 2022 LIVE Updates: Board of Secondary Education Rajasthan (BSER), Ajmer or Rajasthan Board has released the RBSE 12th result 2022 on rajresults.nic.in and rajeduboard.rajasthan.gov.in. As per the reports 96.53% of Science, while 97.53 % of Commerce students have cleared their Rajasthan Board exams. RBSE administrator Laxmi Narayan Mantri said that the RBSE 12th result 2022 is announced 35 days after the last paper.  Around 2.5 lakh students had appeared in the Science and Commerce streams of the Class 12 examination. Stay with the TOI for live updates on RBSE Result 2022 merit list, pass percentage, special grace mark scheme, scrutiny process and more."
All upcoming cars in India this month: Mahindra Scorpio N to Kia EV6,2022-06-01T14:30:34+05:30,https://timesofindia.indiatimes.com/auto/cars/all-upcoming-cars-in-india-this-month-mahindra-scorpio-n-to-kia-ev6/articleshow/91889224.cms,https://timesofindia.indiatimes.com/auto/cars/all-upcoming-cars-in-india-this-month-mahindra-scorpio-n-to-kia-ev6/articleshow/91889224.cms,"The month of June will be significant for the Indian automobile industry, with a range of cars lined up to either be launched, or at least be unveiled ahead of a launch in the coming months"
Johnny Depp vs Amber Heard: What is the jury considering?,2022-06-01T12:52:26+05:30,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/johnny-depp-vs-amber-heard-defamation-trial-what-is-the-jury-considering/articleshow/91936184.cms,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/johnny-depp-vs-amber-heard-defamation-trial-what-is-the-jury-considering/articleshow/91936184.cms,"After a six-week trial, a civil jury in Virginia is deliberating defamation claims by Johnny Depp and his ex-wife Amber Heard. The trial has featured lurid testimony with explicit details about the movie stars' short and volatile marriage. But what is the case really about?"
'Sweating profusely': Fans share startling details about KK concert,2022-06-01T11:00:00+05:30,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/sweating-profusely-fans-share-startling-details-about-the-concert-after-which-kk-died-of-heart-attack/articleshow/91933321.cms,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/sweating-profusely-fans-share-startling-details-about-the-concert-after-which-kk-died-of-heart-attack/articleshow/91933321.cms,"Singer Krishnakumar Kunnath, popularly known as KK in film and music industry and also among fans, died of heart attack around 10.30pm on Tuesday. He was 53 years old and had just finished a live performance at Nazrul Manch, Kolkata. A fan shared a post on Facebook giving details on how the event was overcrowded and how KK's constant requests were ignored by the management."
Live: 'Har Ghar Dastak 2.0' Covid vaccination drive starts,2022-05-30T23:43:56+05:30,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-may-31/liveblog/91899529.cms,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-may-31/liveblog/91899529.cms,"India reported 2,745 new Covid cases and 6 deaths in last 24 hours. Active Covid-19 cases have risen to 18,386, says Union health ministry. Stay with TOI for all live updates"
Live: 'Russian forces push closer to centre of Ukraine's Sieverodonetsk',2022-05-30T23:37:30+05:30,https://timesofindia.indiatimes.com/world/europe/russia-ukraine-war-live-updates-may-31/liveblog/91899448.cms,https://timesofindia.indiatimes.com/world/europe/russia-ukraine-war-live-updates-may-31/liveblog/91899448.cms,"Ukrainian President Volodymyr Zelenskyy blasted 'crazy' Russia over striking a chemical plant in Sievierodonetsk. Ukraine has identified several thousand suspected war crimes in the eastern Donbas region where Russian forces are pressing their offensive, Kyiv's chief prosecutor said on Tuesday. The cases in the industrial region are among some 15,000 across Ukraine since Russian forces invaded on February 24, prosecutor general Iryna Venediktova said. Stay with TOI for all updates --"
"'739 new infections in a day, 4-month high': Why Covid cases are surging in Mumbai",2022-06-02T04:11:15+05:30,https://timesofindia.indiatimes.com/city/mumbai/739-fresh-covid-cases-in-mumbai-a-4-month-high/articleshow/91950573.cms,https://timesofindia.indiatimes.com/city/mumbai/739-fresh-covid-cases-in-mumbai-a-4-month-high/articleshow/91950573.cms,"A significant surge in Covid cases was recorded on Wednesday, with Maharashtra crossing 1,000 cases -a three-month high-and Mumbai going past 700 cases after almost four months. While the state has seen a 52% spike in 24 hours, Mumbai has seen a 46% rise over Tuesday numbers."
Johnny Depp wins case against ex-wife Amber Heard,2022-06-02T00:59:04+05:30,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/johnny-depp-amber-heard-case-final-verdict-jury-rules-in-favor-of-depp/articleshow/91948885.cms,https://timesofindia.indiatimes.com/entertainment/english/hollywood/news/johnny-depp-amber-heard-case-final-verdict-jury-rules-in-favor-of-depp/articleshow/91948885.cms,"Johnny Depp won the case against his ex-wife Amber Heard, in which he had sued her for defamation over a 2018 op-ed she penned for The Washington Post where she described herself as a ""a public figure representing domestic abuse"". The jury found that Heard had defamed Depp. A total compensation of $15million has been awarded to Depp."
24-yr-old to marry herself in Gujarat’s ‘first’ sologamy,2022-06-02T03:21:13+05:30,https://timesofindia.indiatimes.com/city/vadodara/24-year-old-to-marry-herself-in-gujarats-first-sologamy/articleshow/91950199.cms,https://timesofindia.indiatimes.com/city/vadodara/24-year-old-to-marry-herself-in-gujarats-first-sologamy/articleshow/91950199.cms,"Like any other bride-to-be, 24-year-old Kshama Bindu is getting ready for her D-Day on June 11. She is, however, getting into a union with herself. It may seem incredulous, but from “feras” to performing traditional rituals and even wearing vermilion, the wedding will have it all. Well, almost. There will be no groom. This is probably the first self-marriage, or sologamy, in Gujarat."
"3 months after win, AAP faces anger in Punjab",2022-06-02T03:35:03+05:30,https://timesofindia.indiatimes.com/city/chandigarh/3-months-after-landslide-win-aap-faces-anger-in-punjab/articleshow/91950395.cms,https://timesofindia.indiatimes.com/city/chandigarh/3-months-after-landslide-win-aap-faces-anger-in-punjab/articleshow/91950395.cms,"Less than three months after the people of Punjab showed immense love to the Aam Aadmi Party (AAP) by ensuring a historic victory for it in the assembly elections in February-March, the party is now facing anger from them, primarily over the killing of singer Sidhu Moose Wala."
"Live: India reports 3,712 fresh Covid-19 cases in last 24 hours",2022-06-02T01:18:03+05:30,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-june-2/liveblog/91949272.cms,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-june-2/liveblog/91949272.cms,"India reports 3,712 fresh cases, 2,584 recoveries, and 5 deaths in the last 24 hours. Total active cases are 19,509. Daily positivity rate 0.84%. Stay with TOI for all live updates"
'Beginning a new chapter': Hardik tweets ahead of joining BJP,2022-06-02T08:51:14+05:30,https://timesofindia.indiatimes.com/india/beginning-a-new-chapter-hardik-patel-tweets-ahead-of-joining-bjp/articleshow/91953260.cms,https://timesofindia.indiatimes.com/india/beginning-a-new-chapter-hardik-patel-tweets-ahead-of-joining-bjp/articleshow/91953260.cms,"Gujarat Patidar leader Hardik Patel on Thursday said he is going to start a fresh chapter with the feelings of national interest, state interest, public interest and social interest. The tweet comes ahead of the leader joining the Bharatiya Janata Party (BJP) later today. ""​​I will work as a small soldier in the noble work of service to the nation under the leadership of PM Narendra Modi,"" Hardik tweeted."
8 'tips' to follow while sharing Aadhaar card,2022-06-02T08:57:56+05:30,http://www.gadgetsnow.com/slideshows/8-security-tips-government-wants-you-to-follow-while-sharing-and-using-aadhaar-card/photolist/91943296.cms,http://www.gadgetsnow.com/slideshows/8-security-tips-government-wants-you-to-follow-while-sharing-and-using-aadhaar-card/photolist/91943296.cms,
"ED summons Sonia, Rahul for questioning in laundering case",2022-06-02T02:02:59+05:30,https://timesofindia.indiatimes.com/india/enforcement-directorate-summons-sonia-rahul-for-questioning-in-laundering-case/articleshow/91949485.cms,https://timesofindia.indiatimes.com/india/enforcement-directorate-summons-sonia-rahul-for-questioning-in-laundering-case/articleshow/91949485.cms,"The Enforcement Directorate has summoned Congress president Sonia Gandhi and her son Rahul for questioning next week in a money laundering case registered against Young Indian, which owns Associated Journals Ltd (AJL) and its properties worth over Rs 800 crore. Sonia and her two children — Rahul and Priyanka — are majority shareholders in Young Indian."
How to use Google's Find My Device feature,2022-06-02T08:59:19+05:30,https://www.gadgetsnow.com/how-to/how-to-use-googles-find-my-device-feature-to-find-your-lost-android-phone/articleshow/91929899.cms,https://www.gadgetsnow.com/how-to/how-to-use-googles-find-my-device-feature-to-find-your-lost-android-phone/articleshow/91929899.cms,
Live: Jury sides with Depp on lawsuit; Heard 'heartbroken',2022-06-01T13:04:00+05:30,https://timesofindia.indiatimes.com/entertainment/english/johnny-depp-vs-amber-heard-verdict-live-updates/liveblog/91924200.cms,https://timesofindia.indiatimes.com/entertainment/english/johnny-depp-vs-amber-heard-verdict-live-updates/liveblog/91924200.cms,"A jury on Wednesday awarded Johnny Depp more than $10 million in his libel lawsuit against ex-wife Amber Heard, vindicating his stance that Heard fabricated claims that she was abused by Depp before and during their brief marriage.The jury also found in favour of Heard, who said she was defamed by Depp’s lawyer when he called her abuse allegations a hoax. The jury awarded her $2 million in damages.The verdicts bring an end to a televised trial that Depp had hoped would help restore his reputation, though it turned into a spectacle of a vicious marriage."
Moving from Chrome to Edge: All you need to know,2022-06-02T09:01:03+05:30,http://timesofindia.indiatimes.com/gadgets-news/moving-from-google-chrome-to-microsoft-edge-what-data-you-can-import-and-how/articleshow/91929980.cms,http://timesofindia.indiatimes.com/gadgets-news/moving-from-google-chrome-to-microsoft-edge-what-data-you-can-import-and-how/articleshow/91929980.cms,
Live: Last rites of late singer KK at 1 pm in Mumbai,2022-06-01T00:06:22+05:30,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kk-passes-away-live-updates-the-singer-passed-away-during-a-live-concert-in-kolkata/liveblog/91926319.cms,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/kk-passes-away-live-updates-the-singer-passed-away-during-a-live-concert-in-kolkata/liveblog/91926319.cms,"Singer KK fell ill while performing at Nazrul Mancha, Kolkata, for Gurudas College's fest. He returned to his hotel in Esplanade and collapsed after which he was rushed to Calcutta Medical Research Institute (CMRI) at around 10:30 pm, where he was declared dead. He was 53. Condolences have been pouring in from the film and music industry. PM Narendra Modi too shared a heartfelt condolence on Twitter. His family is expected to take his mortal remains back to Mumbai. The ace musician is survived by his wife and two kids."
Meta COO Sheryl Sandberg steps down after 14 years,2022-06-02T01:23:57+05:30,https://timesofindia.indiatimes.com/business/international-business/meta-platforms-operations-chief-sheryl-sandberg-to-leave-after-14-years/articleshow/91949334.cms,https://timesofindia.indiatimes.com/business/international-business/meta-platforms-operations-chief-sheryl-sandberg-to-leave-after-14-years/articleshow/91949334.cms,"Meta Platforms Inc chief operating officer Sheryl Sandberg is leaving the company after 14 years, she said in a Facebook post on Wednesday, sending the social media firm's shares down 4%. Chief growth officer Javier Olivan will replace Sandberg, said chief executive Mark Zuckerberg in a separate post. Javier has worked at Meta for more than 14 years."
Uttar Pradesh's infant mortality rate down 37% since 2010,2022-06-02T06:49:53+05:30,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradeshs-infant-mortality-rate-down-37-since-2010/articleshow/91951479.cms,https://timesofindia.indiatimes.com/city/lucknow/uttar-pradeshs-infant-mortality-rate-down-37-since-2010/articleshow/91951479.cms,"Compared to an infant mortality rate (IMR) of 61 in 2010, UP's IMR was reported to be 38 in 2020. "
When Raj Kapoor’s wire bowled over Vishwanath,2022-06-02T00:10:46+05:30,https://timesofindia.indiatimes.com/india/when-raj-kapoors-telegram-had-gundappa-vishwanath-over-the-moon/articleshow/91948717.cms,https://timesofindia.indiatimes.com/india/when-raj-kapoors-telegram-had-gundappa-vishwanath-over-the-moon/articleshow/91948717.cms,
Johnny-Amber case: ‘This looks like a personal win’,2022-06-02T09:10:45+05:30,https://timesofindia.indiatimes.com/tv/news/hindi/johnny-depp-wins-defamation-case-against-amber-heard-kushal-tandon-tweets-this-looks-like-a-personal-win/articleshow/91953492.cms,https://timesofindia.indiatimes.com/tv/news/hindi/johnny-depp-wins-defamation-case-against-amber-heard-kushal-tandon-tweets-this-looks-like-a-personal-win/articleshow/91953492.cms,"A jury on Wednesday (June 1) ruled in favour of Johnny Depp in his libel lawsuit against ex-wife Amber Heard, vindicating his stance that Heard fabricated claims that she was abused by Depp before and during their brief marriage."
"Kia EV6 Crossover live: Price, features, range, specifications",2022-06-02T07:52:51+05:30,https://timesofindia.indiatimes.com/auto/cars/2022-kia-ev6-crossover-launch-live-updates-facelift-price-performance-features/liveblog/91952107.cms,https://timesofindia.indiatimes.com/auto/cars/2022-kia-ev6-crossover-launch-live-updates-facelift-price-performance-features/liveblog/91952107.cms,"Kia India is all set to launch the much anticipated Kia EV6 electric crossover in India today. After Seltos, Sonet, Carnival and Carens, the Kia EV6 is the fifth model in the Indian market. The carmaker has already commenced the bookings of Kia EV6 at an initial amount of Rs 3 lakh."
"Live: 5 injured in Russian airstrike, says Lviv governor",2022-06-02T05:06:43+05:30,https://timesofindia.indiatimes.com/world/europe/russia-ukraine-war-live-updates-june-2/liveblog/91950831.cms,https://timesofindia.indiatimes.com/world/europe/russia-ukraine-war-live-updates-june-2/liveblog/91950831.cms,"Five people were injured in a Russian airstrike, the Ukrainian governor said on Wednesday. Ukrainian President Volodymyr Zelenskyy blasted 'crazy' Russia over striking a chemical plant in Sievierodonetsk. Ukraine has identified several thousand suspected war crimes in the eastern Donbas region where Russian forces are pressing their offensive, Kyiv's chief prosecutor said on Tuesday. The cases in the industrial region are among some 15,000 across Ukraine since Russian forces invaded on February 24, prosecutor general Iryna Venediktova said. Stay with TOI for all updates --"
"Hyderabad gang-rape case: Police arrest fourth accused, one still absconding",2022-06-05T11:37:43+05:30,https://timesofindia.indiatimes.com/india/police-arrest-fourth-accused-in-hyderabad-gang-rape-case/articleshow/92015881.cms,https://timesofindia.indiatimes.com/india/police-arrest-fourth-accused-in-hyderabad-gang-rape-case/articleshow/92015881.cms,"""One more accused has been taken into custody, and now a total of four accused have been arrested. The fifth accused is still absconding,"" inspector of Jubilee Hills S Rajashekhar Reddy said."
Orphaned topper from Bhopal faces loan recovery notices,2022-06-05T03:07:26+05:30,https://timesofindia.indiatimes.com/city/bhopal/orphaned-topper-faces-loan-recovery-notices/articleshow/92011718.cms,https://timesofindia.indiatimes.com/city/bhopal/orphaned-topper-faces-loan-recovery-notices/articleshow/92011718.cms," Vanisha Pathak, the Bhopal topper who wrote a poem ‘I’ll stand tall without you, Papa,’ after scoring 99.8% in her Class X board within months of losing both her parents to Covid, is now struggling with legal notices on a home loan her father had taken."
"Live: BJP can't handle Kashmir, says Kejriwal",2022-06-04T21:37:59+05:30,https://timesofindia.indiatimes.com/city/delhi/delhi-news-live-updates-rains-weather-covid-satyendar-jain-monsoon-covid-arvind-kejriwal-aam-aadmi-party-bjp-june-5/liveblog/92009576.cms,https://timesofindia.indiatimes.com/city/delhi/delhi-news-live-updates-rains-weather-covid-satyendar-jain-monsoon-covid-arvind-kejriwal-aam-aadmi-party-bjp-june-5/liveblog/92009576.cms,"During a protest rally by Aam Aadmi Party on Sunday, Arvind Kejriwal said ""Kashmiri Pandits are being forced to leave their homes, a repeat of what happened in 1990s."" He added that the BJP govt failed to give security to Kashmiri Pandits. Stay with TOI for all the latest updates:"
"Driver’s son bags top rank in CDS, set to enter IMA",2022-06-05T01:40:04+05:30,https://timesofindia.indiatimes.com/india/drivers-son-from-uttarakhand-bags-top-rank-in-cds-set-to-enter-ima/articleshow/92011287.cms,https://timesofindia.indiatimes.com/india/drivers-son-from-uttarakhand-bags-top-rank-in-cds-set-to-enter-ima/articleshow/92011287.cms,
Live: Devendra Fadnavis tests positive for Covid,2022-06-04T04:52:44+05:30,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-june-4/liveblog/91995026.cms,https://timesofindia.indiatimes.com/india/coronavirus-in-india-live-updates-june-4/liveblog/91995026.cms,"India registered 4,270 new coronavirus infections, bringing the total number of Covid-19 cases to 4,31,76,817, with a daily positive rate of more than 1% after 34 days, according to data published on Sunday by the Union health ministry. Stay with TOI for all latest updates --"
CEC treks 18 km to remote U'khand voting station,2022-06-05T08:06:53+05:30,https://timesofindia.indiatimes.com/city/dehradun/chief-election-commissioner-treks-18-km-to-remote-uttarakhand-voting-station/articleshow/92013394.cms,https://timesofindia.indiatimes.com/city/dehradun/chief-election-commissioner-treks-18-km-to-remote-uttarakhand-voting-station/articleshow/92013394.cms," It was a nod, chief election commissioner Rajiv Kumar said, to all those polling personnel and EC staff who traverse great distances through the most difficult of paths and to the remotest locations in the country often for a handful of votes. So he trekked 18 km to reach a voting centre in Dumak village, Chamoli district, on Friday. It is one of Uttarakhand's farthest poll stations."
Here’s how WhatsApp may stop some ‘scams’,2022-06-05T09:50:32+05:30,http://www.gadgetsnow.com/apps/whatsapp-may-bring-double-verification-for-more-security/articleshow/92014598.cms,http://www.gadgetsnow.com/apps/whatsapp-may-bring-double-verification-for-more-security/articleshow/92014598.cms,
Anger over leak of transfer list of 177 KP teachers,2022-06-05T00:14:32+05:30,https://timesofindia.indiatimes.com/india/anger-as-transfer-list-of-177-kashmiri-pandit-teachers-leaked/articleshow/92010799.cms,https://timesofindia.indiatimes.com/india/anger-as-transfer-list-of-177-kashmiri-pandit-teachers-leaked/articleshow/92010799.cms,BJP’s J&K unit termed the leak a breach of security and demanded action against officials responsible for “leaking” the names and place of posting of Kashmiri Pandit teachers employed under the prime minister’s rehabilitation package in Kashmir.
"Tesla CEO’s ultimatum, new Reliance Jio hardware, Airtel plans & more",2022-06-05T10:03:07+05:30,http://www.gadgetsnow.com/slideshows/airtel-broadband-plans-reliance-jios-new-hardware-tesla-ceos-ultimatum-to-staff-iqoo-phone-and-other-top-tech-news-of-the-week/photolist/92009379.cms,http://www.gadgetsnow.com/slideshows/airtel-broadband-plans-reliance-jios-new-hardware-tesla-ceos-ultimatum-to-staff-iqoo-phone-and-other-top-tech-news-of-the-week/photolist/92009379.cms,
"Live: Explosions rock Kyiv, battle rages on in east",2022-06-04T05:01:25+05:30,https://timesofindia.indiatimes.com/world/europe/russia-ukraine-war-live-updates-june-4/liveblog/91995064.cms,https://timesofindia.indiatimes.com/world/europe/russia-ukraine-war-live-updates-june-4/liveblog/91995064.cms,"Kyiv was rocked by several explosions early on Sunday, the mayor of the Ukrainian capital said, a day after officials said its troops had recaptured a swath of the eastern battlefield city of Sievierodonetsk in a counter-offensive against Russia.""Several explosions in Darnytskyi and Dniprovskyi districts of the capital,"" Kyiv Mayor Vitali Klitschko wrote on Telegram. Stay with TOI for latest updates:"
How to set destination alert when travelling by a train,2022-06-05T11:09:24+05:30,http://www.gadgetsnow.com/how-to/how-to-set-destination-alert-to-get-a-wake-up-call-on-your-train-journey/articleshow/92015380.cms,http://www.gadgetsnow.com/how-to/how-to-set-destination-alert-to-get-a-wake-up-call-on-your-train-journey/articleshow/92015380.cms,
Moose Wala killing: Cops hunt for 2 sharpshooters,2022-06-05T03:04:33+05:30,https://timesofindia.indiatimes.com/india/singers-killing-cops-hunt-for-2-sharpshooters/articleshow/92011603.cms,https://timesofindia.indiatimes.com/india/singers-killing-cops-hunt-for-2-sharpshooters/articleshow/92011603.cms,"A day after the arrest of two Fatehabad men, who allegedly provided a Bolero jeep to the assailants of Sidhu Moose Wala, the Punjab police are learned to have zeroed in on two sharpshooters of the Kala Jathedi gang from Sonipat in the shootout. Priyavrat, alias Fauji, of Sisana village in Sonipat district is a wanted criminal and is carrying a reward of Rs 25,000 for killing a gangster’s father. The other one, Ankit Jaati, is a resident of Sersa village of Kundli in Sonipat."
Hyd case: Accused led normal life for 2 days after rape,2022-06-05T02:45:12+05:30,https://timesofindia.indiatimes.com/india/accused-returned-to-bakery-led-normal-life-for-2-days-after-rape/articleshow/92011504.cms,https://timesofindia.indiatimes.com/india/accused-returned-to-bakery-led-normal-life-for-2-days-after-rape/articleshow/92011504.cms,"The accused persons, who left for different places on the same night after spending some time in the bakery, alerted two days after their friends enquired about what had happened inside the Innova. "
Student squanders Rs 36L on online gaming app,2022-06-05T08:08:50+05:30,https://timesofindia.indiatimes.com/city/hyderabad/student-squanders-36l-on-online-gaming-app/articleshow/92013438.cms,https://timesofindia.indiatimes.com/city/hyderabad/student-squanders-36l-on-online-gaming-app/articleshow/92013438.cms," An intermediate student, who was reportedly addicted to online gaming, ended up losing 36 lakh without the knowledge of his mother in Amberpet recently."
"Kanpur violence: 800 booked, PFI link under scanner",2022-06-05T04:46:58+05:30,https://timesofindia.indiatimes.com/city/kanpur/kanpur-violence-800-booked-24-held-cops-probe-pfi-links/articleshow/92012273.cms,https://timesofindia.indiatimes.com/city/kanpur/kanpur-violence-800-booked-24-held-cops-probe-pfi-links/articleshow/92012273.cms,"Police have booked over 800 people, arrested 24, including suspected mastermind Hayat Zafar Hashmi and his three aides, from Lucknow, and detained 12 for questioning in connection with Friday's rioting and violence in Kanpur's Parade area."
