title,pubDate,guid,link,description
Israel shoots down Hezbollah drones heading for gas rig,"Sat, 02 Jul 2022 20:45:58 GMT",https://www.bbc.co.uk/news/world-europe-62022452,https://www.bbc.co.uk/news/world-europe-62022452?at_medium=RSS&at_campaign=KARANGA,"The drones are launched from Lebanon, amid border tensions between the nations."
Kyrgios fights back to win fiery Tsitsipas match,"Sat, 02 Jul 2022 21:18:55 GMT",https://www.bbc.co.uk/sport/tennis/62021165,https://www.bbc.co.uk/sport/tennis/62021165?at_medium=RSS&at_campaign=KARANGA,Nick Kyrgios fights back to stun Greek fourth seed Stefanos Tsitsipas in a heated four-set encounter and reach the fourth round at Wimbledon.
Crew member of sinking ship airlifted to safety,"Sat, 02 Jul 2022 17:41:29 GMT",https://www.bbc.co.uk/news/world-asia-62024376,https://www.bbc.co.uk/news/world-asia-62024376?at_medium=RSS&at_campaign=KARANGA,Over two dozen crew are still missing after an engineering vessel split in two in the South China Sea.
Dozens freed from church awaiting 'Second Coming' in Ondo Nigeria,"Sat, 02 Jul 2022 22:29:26 GMT",https://www.bbc.co.uk/news/world-africa-62025178,https://www.bbc.co.uk/news/world-africa-62025178?at_medium=RSS&at_campaign=KARANGA,Police free 77 people from confinement in a church in south-western Nigeria.
Deadly blasts hit Russian border city,"Sun, 03 Jul 2022 04:59:10 GMT",https://www.bbc.co.uk/news/world-europe-62025541,https://www.bbc.co.uk/news/world-europe-62025541?at_medium=RSS&at_campaign=KARANGA,"At least three are reported killed in explosions in the city of Belgorod, near the border with Ukraine."
Argentina's economy minister makes sudden exit,"Sun, 03 Jul 2022 00:48:44 GMT",https://www.bbc.co.uk/news/world-latin-america-62025538,https://www.bbc.co.uk/news/world-latin-america-62025538?at_medium=RSS&at_campaign=KARANGA,Martin Guzmán's departure leaves a big question mark over Argentina's future economic policy.
"Dravet syndrome Devon girl, resuscitated 100 times","Sat, 02 Jul 2022 15:11:58 GMT",https://www.bbc.co.uk/news/uk-england-devon-62021188,https://www.bbc.co.uk/news/uk-england-devon-62021188?at_medium=RSS&at_campaign=KARANGA,Paige Slocombe suffers from a rare form of epilepsy called Dravet syndrome.
Adele says backlash to Las Vegas residency postponement was brutal,"Sat, 02 Jul 2022 23:00:18 GMT",https://www.bbc.co.uk/news/entertainment-arts-62010158,https://www.bbc.co.uk/news/entertainment-arts-62010158?at_medium=RSS&at_campaign=KARANGA,The singer says it took her months to recover from the reaction to her pulling her residency.
Manchester United: Cristiano Ronaldo wants to leave club this summer,"Sat, 02 Jul 2022 18:37:12 GMT",https://www.bbc.co.uk/sport/football/62024448,https://www.bbc.co.uk/sport/football/62024448?at_medium=RSS&at_campaign=KARANGA,Cristiano Ronaldo wants Manchester United to let him leave the club if they receive an appropriate offer for him this summer.
The Papers: PM 'turned blind eye' and Charles honours claim,"Sun, 03 Jul 2022 04:46:24 GMT",https://www.bbc.co.uk/news/blogs-the-papers-62025358,https://www.bbc.co.uk/news/blogs-the-papers-62025358?at_medium=RSS&at_campaign=KARANGA,"Boris Johnson has been accused of failing to act on Chris Pincher allegations sooner, papers report."
Inside a US abortion clinic in its final days,"Sat, 02 Jul 2022 23:02:14 GMT",https://www.bbc.co.uk/news/world-us-canada-61975857,https://www.bbc.co.uk/news/world-us-canada-61975857?at_medium=RSS&at_campaign=KARANGA,The BBC spent time with staff before they had to stop work and turn patients away.
War in Ukraine: Can we say how many people have died?,"Fri, 01 Jul 2022 10:15:06 GMT",https://www.bbc.co.uk/news/world-europe-61987945,https://www.bbc.co.uk/news/world-europe-61987945?at_medium=RSS&at_campaign=KARANGA,Russia and Ukraine have different claims of how many people have died in the conflict. The BBC explores the data.
Pride in London: Celebrating the 50th anniversary of the UK's first Pride parade,"Sat, 02 Jul 2022 22:22:08 GMT",https://www.bbc.co.uk/news/uk-62025308,https://www.bbc.co.uk/news/uk-62025308?at_medium=RSS&at_campaign=KARANGA,"More than a million people packed London for Pride's 50th anniversary, the mayor's office says."
How much of our plastic 'recycling' is actually recycled?,"Sat, 02 Jul 2022 23:09:09 GMT",https://www.bbc.co.uk/news/science-environment-62013030,https://www.bbc.co.uk/news/science-environment-62013030?at_medium=RSS&at_campaign=KARANGA,"About 11 million tonnes of plastic waste flows into the ocean each year, the UN says."
'Drawing doodles for Ant and Dec was my dream job',"Sat, 02 Jul 2022 23:18:45 GMT",https://www.bbc.co.uk/news/uk-england-derbyshire-61868699,https://www.bbc.co.uk/news/uk-england-derbyshire-61868699?at_medium=RSS&at_campaign=KARANGA,Katie Abey from Derbyshire illustrated the TV favourites' book about mental health.
Ukraine: The teachers swapping classrooms for trenches,"Sat, 02 Jul 2022 23:28:54 GMT",https://www.bbc.co.uk/news/world-europe-62003180,https://www.bbc.co.uk/news/world-europe-62003180?at_medium=RSS&at_campaign=KARANGA,A number of teachers in Ukraine are educating their students online from the front line.
Wimbledon: The 'brutal' world of doubles tennis,"Sat, 02 Jul 2022 18:08:16 GMT",https://www.bbc.co.uk/sport/tennis/62004807,https://www.bbc.co.uk/sport/tennis/62004807?at_medium=RSS&at_campaign=KARANGA,"Venus Williams and Jamie Murray have taken their first step as a pairing into the ""brutal world"" of doubles tennis - but what exactly does that entail?"
Fighting for rights for workers undergoing fertility treatment,"Sat, 02 Jul 2022 23:25:48 GMT",https://www.bbc.co.uk/news/business-61999359,https://www.bbc.co.uk/news/business-61999359?at_medium=RSS&at_campaign=KARANGA,Proposed legislation would require employers to give staff time off work to attend fertility appointments.
Paris terror attacks: 'I refuse to hate my brother's killers',"Sat, 02 Jul 2022 23:35:08 GMT",https://www.bbc.co.uk/news/uk-england-essex-62013212,https://www.bbc.co.uk/news/uk-england-essex-62013212?at_medium=RSS&at_campaign=KARANGA,The sister of the only British victim of the Paris terror attacks reflects on the 10-month trial.
Daphne du Maurier: Novelist who traced past to a French debtors' jail,"Sat, 02 Jul 2022 23:58:40 GMT",https://www.bbc.co.uk/news/world-europe-61985416,https://www.bbc.co.uk/news/world-europe-61985416?at_medium=RSS&at_campaign=KARANGA,Rebecca writer Dame Daphne du Maurier discovered her apparent aristocratic past was not as it seemed.
US woman denied termination in Malta: 'I was terrified',"Sun, 03 Jul 2022 00:04:18 GMT",https://www.bbc.co.uk/news/world-61959825,https://www.bbc.co.uk/news/world-61959825?at_medium=RSS&at_campaign=KARANGA,Andrea was medically evacuated to Spain as doctors in Malta could not terminate her pregnancy under the country's ban on abortion.
The supermarket rows you don't usually hear about,"Sat, 02 Jul 2022 23:37:29 GMT",https://www.bbc.co.uk/news/business-62011145,https://www.bbc.co.uk/news/business-62011145?at_medium=RSS&at_campaign=KARANGA,The spat between Heinz and Tesco has shone a light on the challenges facing suppliers and retailers.
Wimbledon: Nick Kyrgios and Stefanos Tsitsipas argue at All England Club,"Sat, 02 Jul 2022 22:54:36 GMT",https://www.bbc.co.uk/sport/tennis/62024983,https://www.bbc.co.uk/sport/tennis/62024983?at_medium=RSS&at_campaign=KARANGA,"The on-court ""circus"" between Nick Kyrgios and Stefanos Tsitsipas spills into the Wimbledon interview room as the Australian denies his opponent's claim he is ""a bully""."
British Grand Prix: Lewis Hamilton discourages fans' booing of Max Verstappen,"Sat, 02 Jul 2022 19:10:51 GMT",https://www.bbc.co.uk/sport/formula1/62022394,https://www.bbc.co.uk/sport/formula1/62022394?at_medium=RSS&at_campaign=KARANGA,"Lewis Hamilton says he disagrees with fans at the British Grand Prix booing his rival Max Verstappen, saying: ""We're better than that."""
England v India: James Anderson says 'best form of defence is attack',"Sat, 02 Jul 2022 19:45:30 GMT",https://www.bbc.co.uk/sport/cricket/62023011,https://www.bbc.co.uk/sport/cricket/62023011?at_medium=RSS&at_campaign=KARANGA,"Pace bowler James Anderson says England's ""best form of defence will be attack"" as they try to fight back into the fifth Test against India."
Joe Joyce: British heavyweight beats Christian Hammer to maintain unbeaten record,"Sat, 02 Jul 2022 22:43:23 GMT",https://www.bbc.co.uk/sport/boxing/62025165,https://www.bbc.co.uk/sport/boxing/62025165?at_medium=RSS&at_campaign=KARANGA,British heavyweight Joe Joyce eases to a comfortable victory in his first fight in almost a year to maintain his unbeaten record.
Wimbledon 2022: Nick Kyrgios stuns Stefanos Tsitsipas in the match that had everything,"Sun, 03 Jul 2022 00:00:20 GMT",https://www.bbc.co.uk/sport/av/tennis/62024990,https://www.bbc.co.uk/sport/av/tennis/62024990?at_medium=RSS&at_campaign=KARANGA,Watch highlights as Nick Kyrgios fought back to knock out Greek fourth seed Stefanos Tsitsipas and reach the Wimbledon fourth round in a dramatic and fiery four-set encounter in which both players were given warnings by the umpire.
Wimbledon 2022: Should Stefanos Tsitsipas have been disqualified for this?,"Sat, 02 Jul 2022 19:27:27 GMT",https://www.bbc.co.uk/sport/av/tennis/62024478,https://www.bbc.co.uk/sport/av/tennis/62024478?at_medium=RSS&at_campaign=KARANGA,Watch the controversial moment Greece's Stefanos Tsitsipas hits a ball into the crowd and the angry reaction from Nick Kyrgios as he argues that the fourth seed should have been disqualified.
Rafael Nadal apologises after Wimbledon third round win ends on testy note,"Sat, 02 Jul 2022 22:06:47 GMT",https://www.bbc.co.uk/sport/tennis/62024012,https://www.bbc.co.uk/sport/tennis/62024012?at_medium=RSS&at_campaign=KARANGA,"Rafael Nadal says he was ""wrong"" to take Lorenzo Sonego to task at the net as his ""best match"" of Wimbledon this year ends on a testy note."
Copenhagen shooting: Gunman kills three in Field's shopping mall,"Sun, 03 Jul 2022 23:09:52 GMT",https://www.bbc.co.uk/news/world-europe-62030919,https://www.bbc.co.uk/news/world-europe-62030919?at_medium=RSS&at_campaign=KARANGA,Shoppers flee in panic after gunfire inside one of the country's biggest shopping centres.
Chris Pincher: PM under pressure over appointment,"Mon, 04 Jul 2022 03:52:31 GMT",https://www.bbc.co.uk/news/uk-politics-62032329,https://www.bbc.co.uk/news/uk-politics-62032329?at_medium=RSS&at_campaign=KARANGA,Labour has written to Boris Johnson demanding to know what he knew of the claims about Chris Pincher.
Army's YouTube and Twitter accounts hacked,"Mon, 04 Jul 2022 02:26:57 GMT",https://www.bbc.co.uk/news/uk-62030644,https://www.bbc.co.uk/news/uk-62030644?at_medium=RSS&at_campaign=KARANGA,The British Army says it is investigating after videos and posts for cryptocurrency appeared on its accounts.
School dinners: Beef off the menu as costs rise,"Mon, 04 Jul 2022 01:05:39 GMT",https://www.bbc.co.uk/news/education-61882652,https://www.bbc.co.uk/news/education-61882652?at_medium=RSS&at_campaign=KARANGA,"Menus have fewer options and some schools are switching to cheaper meat from abroad, caterers say."
Wimbledon: Nick Kyrgios and Stefanos Tsitsipas both fined over conduct,"Sun, 03 Jul 2022 21:04:43 GMT",https://www.bbc.co.uk/sport/tennis/62031962,https://www.bbc.co.uk/sport/tennis/62031962?at_medium=RSS&at_campaign=KARANGA,Nick Kyrgios and Stefanos Tsitsipas are fined for their conduct during their fiery third-round match at Wimbledon.
Scientists discover new giant water lily species,"Mon, 04 Jul 2022 04:00:04 GMT",https://www.bbc.co.uk/news/science-environment-61725827,https://www.bbc.co.uk/news/science-environment-61725827?at_medium=RSS&at_campaign=KARANGA,Scientists discover the first new species of giant water lily in more than a century.
Ukraine confirms Russia captured eastern city Lysychansk,"Sun, 03 Jul 2022 22:41:48 GMT",https://www.bbc.co.uk/news/world-europe-62030051,https://www.bbc.co.uk/news/world-europe-62030051?at_medium=RSS&at_campaign=KARANGA,Ukraine says it pulled its troops out and Russia claims to control all of Luhansk region.
MPs call for UK ban on two Chinese CCTV firms,"Sun, 03 Jul 2022 23:19:25 GMT",https://www.bbc.co.uk/news/technology-62003253,https://www.bbc.co.uk/news/technology-62003253?at_medium=RSS&at_campaign=KARANGA,Sixty-seven MPs and Lords have said Hikvision and Dahua surveillance equipment should be banned.
Russian scientist Kolker held in spy probe dies of cancer,"Sun, 03 Jul 2022 20:21:50 GMT",https://www.bbc.co.uk/news/world-europe-62031294,https://www.bbc.co.uk/news/world-europe-62031294?at_medium=RSS&at_campaign=KARANGA,"FSB officers had flown terminally ill Dmitry Kolker, a top quantum physicist, to a Moscow jail."
Londonderry: Police attacked with petrol bombs during security alert,"Sun, 03 Jul 2022 22:26:20 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-62031642,https://www.bbc.co.uk/news/uk-northern-ireland-62031642?at_medium=RSS&at_campaign=KARANGA,"The security alert in the Lecky Flyover area has since been declared a ""shameful hoax""."
Uzbekistan Karakalpakstan: Thousands injured in unrest,"Mon, 04 Jul 2022 03:08:08 GMT",https://www.bbc.co.uk/news/world-asia-62032801,https://www.bbc.co.uk/news/world-asia-62032801?at_medium=RSS&at_campaign=KARANGA,Officials in the region of Karakalpakstan say thousands of people are being treated in hospital.
Sri Lanka energy minister warns petrol stocks about to run dry,"Mon, 04 Jul 2022 04:22:28 GMT",https://www.bbc.co.uk/news/business-62032542,https://www.bbc.co.uk/news/business-62032542?at_medium=RSS&at_campaign=KARANGA,The crisis-hit country's next shipment of petrol is not due to arrive until later this month.
Nurseries in England: Parents asked about proposed change to carer ratios,"Mon, 04 Jul 2022 00:43:54 GMT",https://www.bbc.co.uk/news/education-61969468,https://www.bbc.co.uk/news/education-61969468?at_medium=RSS&at_campaign=KARANGA,"England would follow Scotland's model of one adult to five children, but most nurseries object."
"The Papers: Rebel plot to oust PM and 22,000 accused stay free","Mon, 04 Jul 2022 04:26:12 GMT",https://www.bbc.co.uk/news/blogs-the-papers-62031941,https://www.bbc.co.uk/news/blogs-the-papers-62031941?at_medium=RSS&at_campaign=KARANGA,Several of Monday's papers lead on Downing Street's handling of the claims facing Chris Pincher.
Finding the Higgs: ‘Incredible’ moment in science,"Sun, 03 Jul 2022 23:02:05 GMT",https://www.bbc.co.uk/news/stories-61998895,https://www.bbc.co.uk/news/stories-61998895?at_medium=RSS&at_campaign=KARANGA,Cern physicist Dr Andre David describes the moment scientists found the ‘God particle’
Using human hair to fight oil spills,"Sun, 03 Jul 2022 23:29:48 GMT",https://www.bbc.co.uk/news/stories-62015006,https://www.bbc.co.uk/news/stories-62015006?at_medium=RSS&at_campaign=KARANGA,A hairdresser in Wales is collecting her customers' hair and turning it into something useful.
Emotional Sue Barker gets Centre Court ovation,"Sun, 03 Jul 2022 13:41:42 GMT",https://www.bbc.co.uk/sport/av/tennis/62029228,https://www.bbc.co.uk/sport/av/tennis/62029228?at_medium=RSS&at_campaign=KARANGA,Watch Sue Barker receive a standing ovation from the Centre Court crowd after John McEnroe pays an emotional tribute to the BBC presenter.
The Railway Children sequel gets premiere at original Yorkshire station,"Sun, 03 Jul 2022 15:36:21 GMT",https://www.bbc.co.uk/news/entertainment-arts-62014506,https://www.bbc.co.uk/news/entertainment-arts-62014506?at_medium=RSS&at_campaign=KARANGA,"Jenny Agutter and her new co-stars travel to Oakworth, 52 years after the classic film's release."
St Paul's Carnival: Scaled-down event honours elders,"Sun, 03 Jul 2022 12:18:17 GMT",https://www.bbc.co.uk/news/uk-england-bristol-62023355,https://www.bbc.co.uk/news/uk-england-bristol-62023355?at_medium=RSS&at_campaign=KARANGA,"Instead of the full event, community elders were honoured at St Paul's Carnival in Bristol."
Cost of living: How can I save money on my food shop?,"Sun, 03 Jul 2022 23:44:43 GMT",https://www.bbc.co.uk/news/uk-61798003,https://www.bbc.co.uk/news/uk-61798003?at_medium=RSS&at_campaign=KARANGA,The cost-of-living crisis continues to bite. Here are some things that can reduce the impact.
Ben Raemers: The skateboarding hero who couldn't handle fame,"Sun, 03 Jul 2022 23:36:08 GMT",https://www.bbc.co.uk/news/uk-england-essex-61882028,https://www.bbc.co.uk/news/uk-england-essex-61882028?at_medium=RSS&at_campaign=KARANGA,"When Ben Raemers killed himself at the top of his game, it left many skateboarders asking questions."
The retailers setting up shop in the metaverse,"Sun, 03 Jul 2022 23:10:24 GMT",https://www.bbc.co.uk/news/business-61979150,https://www.bbc.co.uk/news/business-61979150?at_medium=RSS&at_campaign=KARANGA,As brands join the new virtual universe they have to choose exactly where to locate themselves.
Terrence Higgins: A name that gave hope to those with HIV and Aids,"Sun, 03 Jul 2022 20:56:02 GMT",https://www.bbc.co.uk/news/uk-wales-61925013,https://www.bbc.co.uk/news/uk-wales-61925013?at_medium=RSS&at_campaign=KARANGA,Higgins' friends talk about the man whose death was the catalyst for change for people with HIV.
Kenya's cost-of-living crisis: 'I can't afford rice for my children',"Sun, 03 Jul 2022 23:37:48 GMT",https://www.bbc.co.uk/news/world-africa-61881651,https://www.bbc.co.uk/news/world-africa-61881651?at_medium=RSS&at_campaign=KARANGA,Florence Kambua has no choice but to salvage waste from a dump site in Kenya's capital to survive.
Wimbledon 2022: Cameron Norrie beats Tommy Paul to reach quarter-finals at All England Club,"Sun, 03 Jul 2022 19:30:44 GMT",https://www.bbc.co.uk/sport/tennis/62030683,https://www.bbc.co.uk/sport/tennis/62030683?at_medium=RSS&at_campaign=KARANGA,Cameron Norrie maintains the British challenge in the Wimbledon singles by beating American Tommy Paul to reach his first Grand Slam quarter-final.
England v India: Jonny Bairstow touching new heights in Ben Stokes era,"Sun, 03 Jul 2022 19:40:11 GMT",https://www.bbc.co.uk/sport/cricket/62030245,https://www.bbc.co.uk/sport/cricket/62030245?at_medium=RSS&at_campaign=KARANGA,"Jonny Bairstow's stellar form is a product of feeling valued, supported and important in the England team, says chief cricket writer Stephan Shemilt."
British Grand Prix: George Russell says Formula 1 needs to learn from Zhou Guanyu crash,"Sun, 03 Jul 2022 19:51:01 GMT",https://www.bbc.co.uk/sport/formula1/62031509,https://www.bbc.co.uk/sport/formula1/62031509?at_medium=RSS&at_campaign=KARANGA,George Russell says Formula 1 needs to learn lessons from the crash in which Zhou Guanyu's Alfa Romeo vaulted a barrier at Silverstone.
India v England: Day three highlights - Bairstow makes another century but India remain in control,"Sun, 03 Jul 2022 19:01:52 GMT",https://www.bbc.co.uk/sport/av/cricket/62031173,https://www.bbc.co.uk/sport/av/cricket/62031173?at_medium=RSS&at_campaign=KARANGA,Watch highlights of day three at Edgbaston as Jonny Bairstow makes another stunning century.
Wimbledon 2022: Marie Bouzkova produces an outrageous bending backhand against Caroline Garcia,"Sun, 03 Jul 2022 18:01:14 GMT",https://www.bbc.co.uk/sport/av/tennis/62030531,https://www.bbc.co.uk/sport/av/tennis/62030531?at_medium=RSS&at_campaign=KARANGA,Marie Bouzkova produces an outrageous bending backhand against Caroline Garcia to win the best shot of day seven at Wimbledon.
Wimbledon: Jamie Murray and Venus Williams out of mixed doubles,"Sun, 03 Jul 2022 20:44:13 GMT",https://www.bbc.co.uk/sport/tennis/62029117,https://www.bbc.co.uk/sport/tennis/62029117?at_medium=RSS&at_campaign=KARANGA,Jamie Murray and Venus Williams are knocked out of the mixed doubles by British wildcards Jonny O'Mara and Alicia Barnett.
Fuel protests: Long motorway queues as go-slow fuel protests start,"Mon, 04 Jul 2022 08:54:10 GMT",https://www.bbc.co.uk/news/uk-62034278,https://www.bbc.co.uk/news/uk-62034278?at_medium=RSS&at_campaign=KARANGA,Convoys of protesters are driving slowly on motorways as they call for fuel duty to be cut.
Chris Pincher: PM under pressure over appointment,"Mon, 04 Jul 2022 07:54:28 GMT",https://www.bbc.co.uk/news/uk-politics-62032329,https://www.bbc.co.uk/news/uk-politics-62032329?at_medium=RSS&at_campaign=KARANGA,Labour has written to Boris Johnson demanding to know what he knew of the claims about Chris Pincher.
School dinners: Beef off the menu as costs rise,"Mon, 04 Jul 2022 08:26:00 GMT",https://www.bbc.co.uk/news/education-61882652,https://www.bbc.co.uk/news/education-61882652?at_medium=RSS&at_campaign=KARANGA,"Menus have fewer options and some schools are switching to cheaper meat from abroad, caterers say."
Marmolada glacier collapse in Italy kills six,"Mon, 04 Jul 2022 07:21:14 GMT",https://www.bbc.co.uk/news/world-europe-62029780,https://www.bbc.co.uk/news/world-europe-62029780?at_medium=RSS&at_campaign=KARANGA,"Emergency officials said another nine people have been injured, and 19 remain missing."
Jayland Walker: Ohio police release video of deadly suspect chase,"Mon, 04 Jul 2022 05:35:44 GMT",https://www.bbc.co.uk/news/world-us-canada-62032964,https://www.bbc.co.uk/news/world-us-canada-62032964?at_medium=RSS&at_campaign=KARANGA,Police believe black man Jayland Walker fired first before being shot more than 60 times by officers.
Parents asked about staff-to-child ratio in nursery,"Mon, 04 Jul 2022 00:43:54 GMT",https://www.bbc.co.uk/news/education-61969468,https://www.bbc.co.uk/news/education-61969468?at_medium=RSS&at_campaign=KARANGA,"England would follow Scotland's model of one adult to five children, but most nurseries object."
Pub numbers fall to lowest on record,"Sun, 03 Jul 2022 23:04:42 GMT",https://www.bbc.co.uk/news/business-62031833,https://www.bbc.co.uk/news/business-62031833?at_medium=RSS&at_campaign=KARANGA,"The number of pubs in England and Wales has fallen by 7,000 in a decade, research suggests."
Thalidomide survivors in Scotland to get lifelong support,"Mon, 04 Jul 2022 05:19:14 GMT",https://www.bbc.co.uk/news/uk-scotland-scotland-politics-62029405,https://www.bbc.co.uk/news/uk-scotland-scotland-politics-62029405?at_medium=RSS&at_campaign=KARANGA,"There are 50 known survivors of the banned pregnancy drug in Scotland, most now in their 60s."
Sri Lanka energy minister warns petrol stocks about to run dry,"Mon, 04 Jul 2022 08:47:24 GMT",https://www.bbc.co.uk/news/business-62032542,https://www.bbc.co.uk/news/business-62032542?at_medium=RSS&at_campaign=KARANGA,The crisis-hit country's next shipment of petrol is not due to arrive until later this month.
Pink Ladies' Tractor Road Run helps breast cancer research,"Mon, 04 Jul 2022 06:21:42 GMT",https://www.bbc.co.uk/news/uk-england-norfolk-62030466,https://www.bbc.co.uk/news/uk-england-norfolk-62030466?at_medium=RSS&at_campaign=KARANGA,More than 100 women drive miles on decorated tractors on a journey to raise £1m for a cancer charity.
Big Zuu on breaking the mould for cookery shows,"Mon, 04 Jul 2022 01:20:39 GMT",https://www.bbc.co.uk/news/entertainment-arts-61549423,https://www.bbc.co.uk/news/entertainment-arts-61549423?at_medium=RSS&at_campaign=KARANGA,TV cook Big Zuu reflects on his Dave show's double Bafta win and the importance of representation.
Terrence Higgins: A name that gave hope to those with HIV and Aids,"Mon, 04 Jul 2022 05:01:29 GMT",https://www.bbc.co.uk/news/uk-wales-61925013,https://www.bbc.co.uk/news/uk-wales-61925013?at_medium=RSS&at_campaign=KARANGA,Higgins' friends talk about the man whose death was the catalyst for change for people with HIV.
Gabriel Jesus: Arsenal sign Brazil forward from Manchester City for £45m on long-term deal,"Mon, 04 Jul 2022 08:52:10 GMT",https://www.bbc.co.uk/sport/football/61983873,https://www.bbc.co.uk/sport/football/61983873?at_medium=RSS&at_campaign=KARANGA,Arsenal complete the signing of Brazil forward Gabriel Jesus from Manchester City on a long-term deal for £45m.
British Grand Prix: Lewis Hamilton backs protests but Mercedes question methods,"Sun, 03 Jul 2022 19:21:11 GMT",https://www.bbc.co.uk/sport/formula1/62030105,https://www.bbc.co.uk/sport/formula1/62030105?at_medium=RSS&at_campaign=KARANGA,Leading drivers said they backed the cause of protesters who demonstrated on environmental issues after a track invasion at the British Grand Prix.
Tom Curry ruled out of England's tour of Australia because of concussion,"Mon, 04 Jul 2022 08:15:41 GMT",https://www.bbc.co.uk/sport/rugby-union/62034556,https://www.bbc.co.uk/sport/rugby-union/62034556?at_medium=RSS&at_campaign=KARANGA,Sale Sharks flanker Tom Curry has been ruled out of the rest of England's tour of Australia because of concussion.
Wimbledon: Novak Djokovic beats Tim van Rijthoven to set up Jannik Sinner quarter-final,"Sun, 03 Jul 2022 22:11:55 GMT",https://www.bbc.co.uk/sport/tennis/62030164,https://www.bbc.co.uk/sport/tennis/62030164?at_medium=RSS&at_campaign=KARANGA,Defending champion Novak Djokovic continues his pursuit of a seventh Wimbledon title as he beats Tim van Rijthoven to reach the quarter-finals.
Pub numbers fall to lowest on record,"Mon, 04 Jul 2022 08:59:39 GMT",https://www.bbc.co.uk/news/business-62031833,https://www.bbc.co.uk/news/business-62031833?at_medium=RSS&at_campaign=KARANGA,"The number of pubs in England and Wales has fallen by 7,000 in a decade, research suggests."
Bihar: Their son vanished - then an imposter took over for 41 years,"Sun, 03 Jul 2022 23:17:22 GMT",https://www.bbc.co.uk/news/world-asia-india-61981241,https://www.bbc.co.uk/news/world-asia-india-61981241?at_medium=RSS&at_campaign=KARANGA,"An Indian man, pretending to be a missing son, deceived the boy's family for over four decades."
Kalvin Phillips: England midfielder signs for Manchester City on six-year deal,"Mon, 04 Jul 2022 09:12:14 GMT",https://www.bbc.co.uk/sport/football/62036061,https://www.bbc.co.uk/sport/football/62036061?at_medium=RSS&at_campaign=KARANGA,England midfielder Kalvin Phillips signs for Premier League champions Manchester City on a six-year deal.
"Ukraine: Lysychansk is a battle lost, not the war - governor","Mon, 04 Jul 2022 09:43:48 GMT",https://www.bbc.co.uk/news/world-europe-62033619,https://www.bbc.co.uk/news/world-europe-62033619?at_medium=RSS&at_campaign=KARANGA,Serhiy Haidai tells the BBC that troops left the key city of Lysychansk to save it from Russian destruction.
Fuel protests: Long motorway queues as go-slow fuel protests start,"Mon, 04 Jul 2022 09:16:50 GMT",https://www.bbc.co.uk/news/uk-62034278,https://www.bbc.co.uk/news/uk-62034278?at_medium=RSS&at_campaign=KARANGA,Convoys of protesters are driving slowly on motorways as they call for fuel duty to be cut.
Breast cancer drug trial: Woman given months to live told she is cancer free,"Mon, 04 Jul 2022 07:56:05 GMT",https://www.bbc.co.uk/news/uk-england-manchester-62033469,https://www.bbc.co.uk/news/uk-england-manchester-62033469?at_medium=RSS&at_campaign=KARANGA,"Jasmin David says she feels ""reborn"" after taking part in a clinical trial at The Christie Hospital."
China: Buyout of UK's largest microchip plant raises concerns,"Mon, 04 Jul 2022 09:22:53 GMT",https://www.bbc.co.uk/news/world-62014792,https://www.bbc.co.uk/news/world-62014792?at_medium=RSS&at_campaign=KARANGA,Welsh microchip producer has become a front-line in the tech war between the West and China.
Kalvin Phillips: England midfielder signs for Manchester City on six-year deal,"Mon, 04 Jul 2022 09:40:39 GMT",https://www.bbc.co.uk/sport/football/62036061,https://www.bbc.co.uk/sport/football/62036061?at_medium=RSS&at_campaign=KARANGA,England midfielder Kalvin Phillips signs for Premier League champions Manchester City on a six-year deal.
Gabriel Jesus: Arsenal sign Brazil forward from Manchester City for £45m on long-term deal,"Mon, 04 Jul 2022 09:49:57 GMT",https://www.bbc.co.uk/sport/football/61983873,https://www.bbc.co.uk/sport/football/61983873?at_medium=RSS&at_campaign=KARANGA,Arsenal complete the signing of Brazil forward Gabriel Jesus from Manchester City on a long-term deal for £45m.
"Chris Pincher: No 10 not telling the truth, says ex-senior civil servant","Tue, 05 Jul 2022 08:47:03 GMT",https://www.bbc.co.uk/news/uk-politics-62047883,https://www.bbc.co.uk/news/uk-politics-62047883?at_medium=RSS&at_campaign=KARANGA,"Boris Johnson was ""briefed in person"" about an inquiry into Chris Pincher's behaviour, says a former top civil servant."
Highland Park shooting: Man arrested after 4 July mass shooting,"Tue, 05 Jul 2022 04:16:02 GMT",https://www.bbc.co.uk/news/world-us-canada-62045932,https://www.bbc.co.uk/news/world-us-canada-62045932?at_medium=RSS&at_campaign=KARANGA,"A gunman opened fire on an Independence Day parade near Chicago, killing six people."
Cost of living: Firms warned consumers want more than low prices,"Tue, 05 Jul 2022 08:29:32 GMT",https://www.bbc.co.uk/news/business-62037395,https://www.bbc.co.uk/news/business-62037395?at_medium=RSS&at_campaign=KARANGA,"As complaints and prices rise, experts say businesses need to concentrate on offering choice and value."
"Australia floods: 50,000 on evacuation alert after deluge hits Sydney","Tue, 05 Jul 2022 02:42:15 GMT",https://www.bbc.co.uk/news/world-australia-61991112,https://www.bbc.co.uk/news/world-australia-61991112?at_medium=RSS&at_campaign=KARANGA,"Roads have been cut, houses are under water and thousands have been left without power."
